"Time","Particulas_PM25"
2022-09-24 00:22:34,21 μg/m³
2022-09-24 00:27:34,20 μg/m³
2022-09-24 00:32:34,21 μg/m³
2022-09-24 00:37:35,21 μg/m³
2022-09-24 00:42:35,23 μg/m³
2022-09-24 00:47:36,23 μg/m³
2022-09-24 00:52:36,20 μg/m³
2022-09-24 00:57:36,19 μg/m³
2022-09-24 01:02:23,20 μg/m³
2022-09-24 01:07:23,19 μg/m³
2022-09-24 01:12:24,17 μg/m³
2022-09-24 01:17:24,13 μg/m³
2022-09-24 01:22:24,13 μg/m³
2022-09-24 01:27:28,13 μg/m³
2022-09-24 01:32:28,12 μg/m³
2022-09-24 01:37:28,11 μg/m³
2022-09-24 01:42:28,12 μg/m³
2022-09-24 01:47:28,12 μg/m³
2022-09-24 01:52:29,11 μg/m³
2022-09-24 01:57:29,13 μg/m³
2022-09-24 02:02:29,12 μg/m³
2022-09-24 02:07:29,14 μg/m³
2022-09-24 02:12:29,12 μg/m³
2022-09-24 02:17:29,13 μg/m³
2022-09-24 02:22:30,12 μg/m³
2022-09-24 02:27:31,11 μg/m³
2022-09-24 02:32:31,11 μg/m³
2022-09-24 02:37:31,15 μg/m³
2022-09-24 02:42:35,9 μg/m³
2022-09-24 02:47:36,11 μg/m³
2022-09-24 02:52:37,11 μg/m³
2022-09-24 02:57:37,11 μg/m³
2022-09-24 03:02:37,12 μg/m³
2022-09-24 03:07:37,12 μg/m³
2022-09-24 03:12:37,12 μg/m³
2022-09-24 03:17:38,10 μg/m³
2022-09-24 03:22:38,10 μg/m³
2022-09-24 03:27:38,9 μg/m³
2022-09-24 03:32:38,7 μg/m³
2022-09-24 03:37:38,8 μg/m³
2022-09-24 03:42:39,8 μg/m³
2022-09-24 03:47:39,8 μg/m³
2022-09-24 03:52:39,8 μg/m³
2022-09-24 03:57:39,8 μg/m³
2022-09-24 04:02:40,9 μg/m³
2022-09-24 04:07:40,9 μg/m³
2022-09-24 04:12:40,7 μg/m³
2022-09-24 04:17:40,7 μg/m³
2022-09-24 04:20:41,9 μg/m³
2022-09-24 04:25:42,12 μg/m³
2022-09-24 04:30:42,10 μg/m³
2022-09-24 04:34:38,10 μg/m³
2022-09-24 05:03:58,7 μg/m³
2022-09-24 05:08:58,8 μg/m³
2022-09-24 05:13:58,7 μg/m³
2022-09-24 05:18:58,8 μg/m³
2022-09-24 09:02:24,2 μg/m³
2022-09-24 09:07:24,3 μg/m³
2022-09-24 09:12:24,3 μg/m³
2022-09-24 09:17:24,3 μg/m³
2022-09-24 09:22:24,2 μg/m³
2022-09-24 09:27:25,3 μg/m³
2022-09-24 09:32:25,3 μg/m³
2022-09-24 09:37:25,3 μg/m³
2022-09-24 09:42:25,3 μg/m³
2022-09-24 09:47:25,6 μg/m³
2022-09-24 09:52:26,3 μg/m³
2022-09-24 09:57:26,3 μg/m³
2022-09-24 10:02:26,3 μg/m³
2022-09-24 10:07:26,3 μg/m³
2022-09-24 10:12:26,3 μg/m³
2022-09-24 10:17:26,4 μg/m³
2022-09-24 10:22:27,3 μg/m³
2022-09-24 10:27:27,3 μg/m³
2022-09-24 10:32:27,3 μg/m³
2022-09-24 10:37:27,4 μg/m³
2022-09-24 10:42:27,4 μg/m³
2022-09-24 10:47:28,4 μg/m³
2022-09-24 10:52:28,4 μg/m³
2022-09-24 10:57:28,4 μg/m³
2022-09-24 11:02:28,4 μg/m³
2022-09-24 11:07:28,4 μg/m³
2022-09-24 11:12:29,4 μg/m³
2022-09-24 11:17:29,3 μg/m³
2022-09-24 11:22:29,4 μg/m³
2022-09-24 11:27:29,4 μg/m³
2022-09-24 11:32:29,4 μg/m³
2022-09-24 11:37:30,3 μg/m³
2022-09-24 11:42:30,5 μg/m³
2022-09-24 11:47:30,5 μg/m³
2022-09-24 11:52:30,6 μg/m³
2022-09-24 11:57:30,14 μg/m³
2022-09-24 12:02:30,15 μg/m³
2022-09-24 12:07:31,13 μg/m³
2022-09-24 12:12:31,15 μg/m³
2022-09-24 12:17:31,16 μg/m³
2022-09-24 12:22:31,19 μg/m³
2022-09-24 12:27:31,16 μg/m³
2022-09-24 12:32:31,18 μg/m³
2022-09-24 12:37:32,24 μg/m³
2022-09-24 12:42:32,26 μg/m³
2022-09-24 12:47:32,27 μg/m³
2022-09-24 12:52:32,28 μg/m³
2022-09-24 12:57:32,33 μg/m³
2022-09-24 13:02:25,28 μg/m³
2022-09-24 13:07:25,28 μg/m³
2022-09-24 13:12:25,25 μg/m³
2022-09-24 13:17:26,39 μg/m³
2022-09-24 13:22:26,54 μg/m³
2022-09-24 13:27:26,45 μg/m³
2022-09-24 13:32:26,36 μg/m³
2022-09-24 13:37:26,34 μg/m³
2022-09-24 13:42:26,33 μg/m³
2022-09-24 13:47:27,37 μg/m³
2022-09-24 13:52:27,31 μg/m³
2022-09-24 13:57:27,6 μg/m³
2022-09-24 14:02:27,9 μg/m³
2022-09-24 14:07:27,14 μg/m³
2022-09-24 14:12:27,12 μg/m³
2022-09-24 14:17:28,22 μg/m³
2022-09-24 14:22:28,32 μg/m³
2022-09-24 14:27:28,40 μg/m³
2022-09-24 14:32:28,26 μg/m³
2022-09-24 14:37:28,21 μg/m³
2022-09-24 14:42:28,20 μg/m³
2022-09-24 14:47:29,31 μg/m³
2022-09-24 14:52:29,26 μg/m³
2022-09-24 14:57:29,21 μg/m³
2022-09-24 15:02:29,20 μg/m³
2022-09-24 15:07:29,31 μg/m³
2022-09-24 15:12:29,30 μg/m³
2022-09-24 15:17:30,20 μg/m³
2022-09-24 15:22:30,22 μg/m³
2022-09-24 15:27:30,22 μg/m³
2022-09-24 15:32:30,23 μg/m³
2022-09-24 15:37:30,9 μg/m³
2022-09-24 15:42:31,9 μg/m³
2022-09-24 15:47:31,6 μg/m³
2022-09-24 15:52:31,7 μg/m³
2022-09-24 15:57:31,10 μg/m³
2022-09-24 16:02:31,9 μg/m³
2022-09-24 16:07:31,5 μg/m³
2022-09-24 16:12:31,11 μg/m³
2022-09-24 16:17:32,10 μg/m³
2022-09-24 16:22:32,7 μg/m³
2022-09-24 16:27:32,8 μg/m³
2022-09-24 16:32:32,9 μg/m³
2022-09-24 16:37:32,11 μg/m³
2022-09-24 16:42:33,14 μg/m³
2022-09-24 16:47:33,11 μg/m³
2022-09-24 16:52:33,12 μg/m³
2022-09-24 16:57:33,17 μg/m³
2022-09-24 17:02:23,16 μg/m³
2022-09-24 17:07:23,13 μg/m³
2022-09-24 17:12:23,14 μg/m³
2022-09-24 17:17:23,17 μg/m³
2022-09-24 17:22:23,18 μg/m³
2022-09-24 17:27:24,18 μg/m³
2022-09-24 17:32:24,18 μg/m³
2022-09-24 17:37:24,15 μg/m³
2022-09-24 17:42:24,14 μg/m³
2022-09-24 17:47:24,15 μg/m³
2022-09-24 17:52:25,15 μg/m³
2022-09-24 17:57:25,13 μg/m³
2022-09-24 18:02:25,9 μg/m³
2022-09-24 18:07:25,7 μg/m³
2022-09-24 18:12:25,5 μg/m³
2022-09-24 18:17:26,5 μg/m³
2022-09-24 18:22:26,5 μg/m³
2022-09-24 18:27:26,5 μg/m³
2022-09-24 18:32:26,6 μg/m³
2022-09-24 18:37:26,5 μg/m³
2022-09-24 18:42:26,6 μg/m³
2022-09-24 18:47:27,6 μg/m³
2022-09-24 18:52:27,4 μg/m³
2022-09-24 18:57:27,5 μg/m³
2022-09-24 19:02:23,3 μg/m³
2022-09-24 19:07:24,3 μg/m³
2022-09-24 19:12:24,3 μg/m³
2022-09-24 19:17:24,3 μg/m³
2022-09-24 19:22:24,3 μg/m³
2022-09-24 19:27:24,3 μg/m³
2022-09-24 19:32:24,3 μg/m³
2022-09-24 19:37:25,3 μg/m³
2022-09-24 19:42:25,2 μg/m³
2022-09-24 19:47:25,2 μg/m³
2022-09-24 19:52:25,3 μg/m³
2022-09-24 19:57:25,3 μg/m³
2022-09-24 20:02:25,3 μg/m³
2022-09-24 20:07:25,3 μg/m³
2022-09-24 20:12:26,3 μg/m³
2022-09-24 20:17:26,3 μg/m³
2022-09-24 20:22:26,3 μg/m³
2022-09-24 20:27:26,4 μg/m³
2022-09-24 20:32:26,5 μg/m³
2022-09-24 20:37:27,9 μg/m³
2022-09-24 20:42:27,11 μg/m³
2022-09-24 20:47:27,11 μg/m³
2022-09-24 20:52:27,8 μg/m³
2022-09-24 20:57:27,7 μg/m³
2022-09-24 21:02:23,9 μg/m³
2022-09-24 21:07:23,7 μg/m³
2022-09-24 21:12:23,7 μg/m³
2022-09-24 21:17:24,7 μg/m³
2022-09-24 21:22:24,7 μg/m³
2022-09-24 21:27:24,8 μg/m³
2022-09-24 21:32:24,8 μg/m³
2022-09-24 21:37:24,8 μg/m³
2022-09-24 21:42:25,8 μg/m³
2022-09-24 21:47:25,8 μg/m³
2022-09-24 21:52:25,8 μg/m³
2022-09-24 21:57:25,7 μg/m³
2022-09-24 22:02:25,6 μg/m³
2022-09-24 22:07:25,5 μg/m³
2022-09-24 22:12:26,6 μg/m³
2022-09-24 22:17:26,7 μg/m³
2022-09-24 22:22:26,8 μg/m³
2022-09-24 22:27:26,8 μg/m³
2022-09-24 22:32:26,9 μg/m³
2022-09-24 22:37:27,10 μg/m³
2022-09-24 22:42:27,8 μg/m³
2022-09-24 22:47:27,9 μg/m³
2022-09-24 22:52:27,9 μg/m³
2022-09-24 22:57:27,9 μg/m³
2022-09-24 23:02:27,10 μg/m³
2022-09-24 23:07:28,8 μg/m³
2022-09-24 23:12:28,7 μg/m³
2022-09-24 23:17:28,8 μg/m³
2022-09-24 23:22:28,7 μg/m³
2022-09-24 23:27:28,8 μg/m³
2022-09-24 23:32:29,7 μg/m³
2022-09-24 23:37:29,8 μg/m³
2022-09-24 23:42:29,9 μg/m³
2022-09-24 23:47:29,7 μg/m³
2022-09-24 23:52:29,7 μg/m³
2022-09-24 23:57:30,7 μg/m³
2022-09-25 00:02:30,7 μg/m³
2022-09-25 00:07:30,6 μg/m³
2022-09-25 00:12:30,7 μg/m³
2022-09-25 00:17:30,7 μg/m³
2022-09-25 00:22:30,8 μg/m³
2022-09-25 00:27:31,7 μg/m³
2022-09-25 00:32:31,7 μg/m³
2022-09-25 00:37:31,7 μg/m³
2022-09-25 00:42:31,7 μg/m³
2022-09-25 00:47:31,8 μg/m³
2022-09-25 00:52:31,9 μg/m³
2022-09-25 00:57:32,10 μg/m³
2022-09-25 01:02:23,9 μg/m³
2022-09-25 01:07:23,10 μg/m³
2022-09-25 01:12:23,9 μg/m³
2022-09-25 01:17:24,9 μg/m³
2022-09-25 01:22:24,11 μg/m³
2022-09-25 01:27:24,12 μg/m³
2022-09-25 01:32:25,11 μg/m³
2022-09-25 01:37:25,12 μg/m³
2022-09-25 01:42:25,10 μg/m³
2022-09-25 01:47:26,9 μg/m³
2022-09-25 01:52:26,12 μg/m³
2022-09-25 01:57:26,9 μg/m³
2022-09-25 02:02:26,8 μg/m³
2022-09-25 02:07:26,8 μg/m³
2022-09-25 02:12:27,9 μg/m³
2022-09-25 02:17:27,7 μg/m³
2022-09-25 02:22:27,8 μg/m³
2022-09-25 02:27:27,9 μg/m³
2022-09-25 02:32:27,10 μg/m³
2022-09-25 02:37:28,9 μg/m³
2022-09-25 02:42:28,10 μg/m³
2022-09-25 02:47:28,9 μg/m³
2022-09-25 02:52:28,9 μg/m³
2022-09-25 02:57:28,9 μg/m³
2022-09-25 03:02:28,9 μg/m³
2022-09-25 03:07:29,11 μg/m³
2022-09-25 03:12:29,11 μg/m³
2022-09-25 03:17:29,8 μg/m³
2022-09-25 03:22:29,11 μg/m³
2022-09-25 03:27:29,12 μg/m³
2022-09-25 03:32:30,7 μg/m³
2022-09-25 03:37:30,7 μg/m³
2022-09-25 03:42:30,8 μg/m³
2022-09-25 03:47:30,6 μg/m³
2022-09-25 03:52:30,8 μg/m³
2022-09-25 03:57:30,10 μg/m³
2022-09-25 04:02:30,10 μg/m³
2022-09-25 04:07:31,9 μg/m³
2022-09-25 04:12:31,8 μg/m³
2022-09-25 04:17:31,7 μg/m³
2022-09-25 04:22:31,6 μg/m³
2022-09-25 04:27:32,7 μg/m³
2022-09-25 04:32:32,5 μg/m³
2022-09-25 04:37:32,5 μg/m³
2022-09-25 04:42:32,2 μg/m³
2022-09-25 04:47:32,3 μg/m³
2022-09-25 04:52:33,2 μg/m³
2022-09-25 04:57:33,2 μg/m³
2022-09-25 05:02:23,3 μg/m³
2022-09-25 05:07:23,2 μg/m³
2022-09-25 05:12:24,2 μg/m³
2022-09-25 05:17:24,2 μg/m³
2022-09-25 05:22:24,1 μg/m³
2022-09-25 05:27:24,2 μg/m³
2022-09-25 05:32:24,1 μg/m³
2022-09-25 05:37:25,2 μg/m³
2022-09-25 05:42:25,2 μg/m³
2022-09-25 05:47:25,2 μg/m³
2022-09-25 05:52:25,2 μg/m³
2022-09-25 05:57:25,1 μg/m³
2022-09-25 06:02:25,2 μg/m³
2022-09-25 06:07:26,2 μg/m³
2022-09-25 06:12:26,2 μg/m³
2022-09-25 06:17:26,2 μg/m³
2022-09-25 06:22:26,3 μg/m³
2022-09-25 06:27:26,3 μg/m³
2022-09-25 06:32:26,2 μg/m³
2022-09-25 06:37:27,2 μg/m³
2022-09-25 06:42:27,2 μg/m³
2022-09-25 06:47:27,3 μg/m³
2022-09-25 06:52:27,4 μg/m³
2022-09-25 06:57:27,3 μg/m³
2022-09-25 07:02:27,3 μg/m³
2022-09-25 07:07:28,2 μg/m³
2022-09-25 07:12:28,2 μg/m³
2022-09-25 07:17:28,2 μg/m³
2022-09-25 07:22:28,2 μg/m³
2022-09-25 07:27:28,2 μg/m³
2022-09-25 07:32:29,2 μg/m³
2022-09-25 07:37:29,2 μg/m³
2022-09-25 07:42:29,2 μg/m³
2022-09-25 07:47:29,2 μg/m³
2022-09-25 07:52:29,1 μg/m³
2022-09-25 07:57:29,1 μg/m³
2022-09-25 08:02:29,1 μg/m³
2022-09-25 08:07:30,2 μg/m³
2022-09-25 08:12:30,1 μg/m³
2022-09-25 08:17:30,2 μg/m³
2022-09-25 08:22:30,1 μg/m³
2022-09-25 08:27:30,2 μg/m³
2022-09-25 08:32:31,1 μg/m³
2022-09-25 08:37:31,1 μg/m³
2022-09-25 08:42:31,1 μg/m³
2022-09-25 08:47:31,1 μg/m³
2022-09-25 08:52:31,1 μg/m³
2022-09-25 08:57:32,1 μg/m³
2022-09-25 09:02:24,1 μg/m³
2022-09-25 09:07:24,1 μg/m³
2022-09-25 09:12:24,2 μg/m³
2022-09-25 09:17:24,2 μg/m³
2022-09-25 09:22:24,2 μg/m³
2022-09-25 09:27:24,2 μg/m³
2022-09-25 09:32:25,3 μg/m³
2022-09-25 09:37:25,2 μg/m³
2022-09-25 09:42:25,2 μg/m³
2022-09-25 09:47:25,2 μg/m³
2022-09-25 09:52:25,2 μg/m³
2022-09-25 09:57:25,2 μg/m³
2022-09-25 10:02:26,2 μg/m³
2022-09-25 10:07:26,1 μg/m³
2022-09-25 10:12:26,2 μg/m³
2022-09-25 10:17:26,2 μg/m³
2022-09-25 10:22:27,2 μg/m³
2022-09-25 10:27:27,2 μg/m³
2022-09-25 10:32:27,2 μg/m³
2022-09-25 10:37:27,1 μg/m³
2022-09-25 10:42:27,2 μg/m³
2022-09-25 10:47:27,2 μg/m³
2022-09-25 10:52:27,2 μg/m³
2022-09-25 10:57:28,2 μg/m³
2022-09-25 11:02:28,1 μg/m³
2022-09-25 11:07:28,2 μg/m³
2022-09-25 11:12:28,2 μg/m³
2022-09-25 11:17:28,2 μg/m³
2022-09-25 11:22:28,1 μg/m³
2022-09-25 11:27:28,2 μg/m³
2022-09-25 11:32:29,2 μg/m³
2022-09-25 11:37:29,2 μg/m³
2022-09-25 11:42:29,1 μg/m³
2022-09-25 11:47:29,1 μg/m³
2022-09-25 11:52:29,2 μg/m³
2022-09-25 11:57:29,2 μg/m³
2022-09-25 12:02:29,2 μg/m³
2022-09-25 12:07:29,2 μg/m³
2022-09-25 12:12:30,2 μg/m³
2022-09-25 12:17:30,2 μg/m³
2022-09-25 12:22:30,3 μg/m³
2022-09-25 12:27:30,2 μg/m³
2022-09-25 12:32:30,2 μg/m³
2022-09-25 12:37:30,3 μg/m³
2022-09-25 12:42:30,4 μg/m³
2022-09-25 12:47:31,2 μg/m³
2022-09-25 12:52:31,3 μg/m³
2022-09-25 12:57:31,4 μg/m³
2022-09-25 13:02:23,3 μg/m³
2022-09-25 13:07:23,4 μg/m³
2022-09-25 13:12:24,4 μg/m³
2022-09-25 13:17:24,3 μg/m³
2022-09-25 13:22:24,4 μg/m³
2022-09-25 13:27:24,4 μg/m³
2022-09-25 13:32:24,4 μg/m³
2022-09-25 13:37:24,5 μg/m³
2022-09-25 13:42:25,4 μg/m³
2022-09-25 13:47:25,4 μg/m³
2022-09-25 13:52:25,4 μg/m³
2022-09-25 13:57:25,4 μg/m³
2022-09-25 14:02:25,5 μg/m³
2022-09-25 14:07:26,5 μg/m³
2022-09-25 14:12:26,5 μg/m³
2022-09-25 14:17:26,5 μg/m³
2022-09-25 14:22:26,5 μg/m³
2022-09-25 14:27:26,5 μg/m³
2022-09-25 14:32:27,5 μg/m³
2022-09-25 14:37:27,5 μg/m³
2022-09-25 14:42:27,5 μg/m³
2022-09-25 14:47:27,5 μg/m³
2022-09-25 14:52:27,6 μg/m³
2022-09-25 14:57:27,5 μg/m³
2022-09-25 15:02:28,5 μg/m³
2022-09-25 15:07:28,4 μg/m³
2022-09-25 15:12:28,5 μg/m³
2022-09-25 15:17:28,5 μg/m³
2022-09-25 15:22:28,5 μg/m³
2022-09-25 15:27:28,6 μg/m³
2022-09-25 15:32:29,6 μg/m³
2022-09-25 15:37:29,6 μg/m³
2022-09-25 15:42:29,6 μg/m³
2022-09-25 15:47:29,6 μg/m³
2022-09-25 15:52:30,6 μg/m³
2022-09-25 15:57:30,6 μg/m³
2022-09-25 16:02:30,7 μg/m³
2022-09-25 16:07:30,7 μg/m³
2022-09-25 16:12:31,6 μg/m³
2022-09-25 16:17:31,7 μg/m³
2022-09-25 16:22:31,7 μg/m³
2022-09-25 16:27:31,7 μg/m³
2022-09-25 16:32:31,7 μg/m³
2022-09-25 16:37:31,7 μg/m³
2022-09-25 16:42:32,8 μg/m³
2022-09-25 16:47:32,8 μg/m³
2022-09-25 16:52:32,7 μg/m³
2022-09-25 16:57:32,8 μg/m³
2022-09-25 17:02:23,9 μg/m³
2022-09-25 17:07:23,8 μg/m³
2022-09-25 17:12:23,8 μg/m³
2022-09-25 17:17:23,7 μg/m³
2022-09-25 17:22:24,10 μg/m³
2022-09-25 17:27:24,9 μg/m³
2022-09-25 17:32:24,8 μg/m³
2022-09-25 17:37:24,8 μg/m³
2022-09-25 17:42:24,8 μg/m³
2022-09-25 17:47:25,9 μg/m³
2022-09-25 17:52:25,9 μg/m³
2022-09-25 17:57:25,9 μg/m³
2022-09-25 18:02:25,9 μg/m³
2022-09-25 18:07:25,10 μg/m³
2022-09-25 18:12:26,8 μg/m³
2022-09-25 18:17:26,8 μg/m³
2022-09-25 18:22:26,8 μg/m³
2022-09-25 18:27:26,8 μg/m³
2022-09-25 18:32:26,8 μg/m³
2022-09-25 18:37:26,9 μg/m³
2022-09-25 18:42:27,10 μg/m³
2022-09-25 18:47:27,9 μg/m³
2022-09-25 18:52:27,12 μg/m³
2022-09-25 18:57:27,11 μg/m³
2022-09-25 19:02:23,10 μg/m³
2022-09-25 19:07:23,12 μg/m³
2022-09-25 19:12:24,14 μg/m³
2022-09-25 19:17:24,15 μg/m³
2022-09-25 19:22:24,15 μg/m³
2022-09-25 19:27:24,16 μg/m³
2022-09-25 19:32:25,16 μg/m³
2022-09-25 19:37:25,15 μg/m³
2022-09-25 19:42:25,15 μg/m³
2022-09-25 19:47:25,17 μg/m³
2022-09-25 19:52:25,18 μg/m³
2022-09-25 19:57:25,16 μg/m³
2022-09-25 20:02:26,16 μg/m³
2022-09-25 20:07:26,15 μg/m³
2022-09-25 20:12:26,14 μg/m³
2022-09-25 20:17:26,15 μg/m³
2022-09-25 20:22:26,16 μg/m³
2022-09-25 20:27:27,17 μg/m³
2022-09-25 20:32:27,18 μg/m³
2022-09-25 20:37:27,18 μg/m³
2022-09-25 20:42:27,17 μg/m³
2022-09-25 20:47:27,19 μg/m³
2022-09-25 20:52:27,16 μg/m³
2022-09-25 20:57:28,16 μg/m³
2022-09-25 21:02:24,14 μg/m³
2022-09-25 21:07:24,15 μg/m³
2022-09-25 21:12:24,14 μg/m³
2022-09-25 21:17:24,16 μg/m³
2022-09-25 21:22:29,15 μg/m³
2022-09-25 21:27:29,12 μg/m³
2022-09-25 21:32:29,12 μg/m³
2022-09-25 21:37:29,12 μg/m³
2022-09-25 21:42:29,13 μg/m³
2022-09-25 21:47:29,13 μg/m³
2022-09-25 21:52:31,14 μg/m³
2022-09-25 21:57:32,14 μg/m³
2022-09-25 22:02:32,13 μg/m³
2022-09-25 22:07:32,14 μg/m³
2022-09-25 22:12:32,14 μg/m³
2022-09-25 22:17:33,14 μg/m³
2022-09-25 22:22:33,14 μg/m³
2022-09-25 22:27:33,14 μg/m³
2022-09-25 22:32:34,15 μg/m³
2022-09-25 22:37:34,14 μg/m³
2022-09-25 22:42:34,15 μg/m³
2022-09-25 22:47:35,15 μg/m³
2022-09-25 22:52:35,14 μg/m³
2022-09-25 22:57:35,14 μg/m³
2022-09-25 23:02:35,14 μg/m³
2022-09-25 23:07:36,14 μg/m³
2022-09-25 23:12:36,14 μg/m³
2022-09-25 23:17:36,15 μg/m³
2022-09-25 23:22:36,12 μg/m³
2022-09-25 23:27:37,7 μg/m³
2022-09-25 23:32:37,5 μg/m³
2022-09-25 23:37:37,5 μg/m³
2022-09-25 23:42:37,3 μg/m³
2022-09-25 23:47:38,4 μg/m³
2022-09-25 23:52:38,3 μg/m³
2022-09-25 23:57:39,3 μg/m³
2022-09-26 00:02:39,3 μg/m³
2022-09-26 00:07:39,3 μg/m³
2022-09-26 00:12:39,4 μg/m³
2022-09-26 00:17:39,6 μg/m³
2022-09-26 00:22:39,8 μg/m³
2022-09-26 00:27:40,8 μg/m³
2022-09-26 00:32:40,10 μg/m³
2022-09-26 00:37:40,9 μg/m³
2022-09-26 00:42:40,9 μg/m³
2022-09-26 00:47:41,10 μg/m³
2022-09-26 00:52:41,11 μg/m³
2022-09-26 00:57:41,12 μg/m³
2022-09-26 01:02:26,12 μg/m³
2022-09-26 01:07:26,10 μg/m³
2022-09-26 01:12:26,12 μg/m³
2022-09-26 01:17:26,12 μg/m³
2022-09-26 01:22:28,13 μg/m³
2022-09-26 01:27:28,13 μg/m³
2022-09-26 01:32:28,13 μg/m³
2022-09-26 01:37:28,13 μg/m³
2022-09-26 01:42:29,15 μg/m³
2022-09-26 01:47:29,15 μg/m³
2022-09-26 01:52:30,14 μg/m³
2022-09-26 01:57:30,15 μg/m³
2022-09-26 02:02:30,18 μg/m³
2022-09-26 02:07:30,18 μg/m³
2022-09-26 02:12:30,19 μg/m³
2022-09-26 02:17:31,20 μg/m³
2022-09-26 02:22:31,19 μg/m³
2022-09-26 02:27:31,15 μg/m³
2022-09-26 02:32:32,12 μg/m³
2022-09-26 02:37:32,11 μg/m³
2022-09-26 02:42:33,12 μg/m³
2022-09-26 02:47:33,13 μg/m³
2022-09-26 02:52:33,13 μg/m³
2022-09-26 02:57:35,14 μg/m³
2022-09-26 03:02:36,18 μg/m³
2022-09-26 03:07:36,16 μg/m³
2022-09-26 03:12:36,15 μg/m³
2022-09-26 03:17:36,14 μg/m³
2022-09-26 03:22:36,16 μg/m³
2022-09-26 03:27:36,12 μg/m³
2022-09-26 03:32:37,12 μg/m³
2022-09-26 03:37:37,8 μg/m³
2022-09-26 03:42:37,8 μg/m³
2022-09-26 03:47:37,7 μg/m³
2022-09-26 03:52:38,7 μg/m³
2022-09-26 03:57:38,9 μg/m³
2022-09-26 04:02:38,7 μg/m³
2022-09-26 04:07:40,8 μg/m³
2022-09-26 04:12:40,6 μg/m³
2022-09-26 04:17:40,8 μg/m³
2022-09-26 04:22:41,6 μg/m³
2022-09-26 04:27:41,6 μg/m³
2022-09-26 04:32:41,6 μg/m³
2022-09-26 04:37:41,6 μg/m³
2022-09-26 04:42:41,4 μg/m³
2022-09-26 04:47:42,3 μg/m³
2022-09-26 04:52:42,4 μg/m³
2022-09-26 04:57:42,4 μg/m³
2022-09-26 05:02:25,4 μg/m³
2022-09-26 05:07:25,4 μg/m³
2022-09-26 05:12:25,3 μg/m³
2022-09-26 05:17:26,4 μg/m³
2022-09-26 05:22:26,3 μg/m³
2022-09-26 05:27:41,4 μg/m³
2022-09-26 05:32:41,4 μg/m³
2022-09-26 05:37:48,4 μg/m³
2022-09-26 05:42:49,3 μg/m³
2022-09-26 05:47:49,3 μg/m³
2022-09-26 05:52:49,4 μg/m³
2022-09-26 05:57:49,4 μg/m³
2022-09-26 06:03:04,3 μg/m³
2022-09-26 06:08:04,3 μg/m³
2022-09-26 06:13:04,3 μg/m³
2022-09-26 06:18:05,19 μg/m³
2022-09-26 06:23:05,4 μg/m³
2022-09-26 06:28:06,4 μg/m³
2022-09-26 06:33:06,4 μg/m³
2022-09-26 06:38:07,4 μg/m³
2022-09-26 06:43:07,4 μg/m³
2022-09-26 06:48:09,3 μg/m³
2022-09-26 06:53:09,4 μg/m³
2022-09-26 06:58:10,4 μg/m³
2022-09-26 07:03:10,4 μg/m³
2022-09-26 08:47:56,6 μg/m³
2022-09-26 08:52:56,5 μg/m³
2022-09-26 08:57:56,7 μg/m³
2022-09-26 09:02:23,3 μg/m³
2022-09-26 09:07:24,3 μg/m³
2022-09-26 09:12:24,4 μg/m³
2022-09-26 09:17:24,4 μg/m³
2022-09-26 09:22:24,3 μg/m³
2022-09-26 09:27:25,3 μg/m³
2022-09-26 09:32:25,2 μg/m³
2022-09-26 09:37:25,7 μg/m³
2022-09-26 09:42:25,3 μg/m³
2022-09-26 09:47:25,2 μg/m³
2022-09-26 09:52:26,4 μg/m³
2022-09-26 09:57:26,2 μg/m³
2022-09-26 10:02:26,2 μg/m³
2022-09-26 10:07:26,2 μg/m³
2022-09-26 10:12:27,2 μg/m³
2022-09-26 10:17:27,3 μg/m³
2022-09-26 10:22:27,2 μg/m³
2022-09-26 10:27:28,3 μg/m³
2022-09-26 10:32:28,4 μg/m³
2022-09-26 10:37:28,5 μg/m³
2022-09-26 10:42:29,5 μg/m³
2022-09-26 10:47:29,6 μg/m³
2022-09-26 10:52:29,5 μg/m³
2022-09-26 10:57:29,6 μg/m³
2022-09-26 11:02:29,6 μg/m³
2022-09-26 11:07:29,6 μg/m³
2022-09-26 11:12:30,6 μg/m³
2022-09-26 11:17:30,7 μg/m³
2022-09-26 11:22:30,7 μg/m³
2022-09-26 11:27:30,9 μg/m³
2022-09-26 11:32:30,8 μg/m³
2022-09-26 11:37:31,8 μg/m³
2022-09-26 11:42:31,7 μg/m³
2022-09-26 11:47:31,13 μg/m³
2022-09-26 11:52:31,7 μg/m³
2022-09-26 11:57:31,8 μg/m³
2022-09-26 12:02:32,8 μg/m³
2022-09-26 12:07:32,7 μg/m³
2022-09-26 13:02:23,17 μg/m³
2022-09-26 13:07:24,16 μg/m³
2022-09-26 13:12:24,14 μg/m³
2022-09-26 13:17:24,15 μg/m³
2022-09-26 13:22:24,13 μg/m³
2022-09-26 13:27:24,14 μg/m³
2022-09-26 13:32:24,20 μg/m³
2022-09-26 13:37:24,23 μg/m³
2022-09-26 13:42:25,23 μg/m³
2022-09-26 13:47:25,17 μg/m³
2022-09-26 13:52:25,15 μg/m³
2022-09-26 13:59:47,18 μg/m³
2022-09-26 14:04:47,35 μg/m³
2022-09-26 14:09:47,29 μg/m³
2022-09-26 14:14:47,29 μg/m³
2022-09-26 14:19:48,27 μg/m³
